Date,SO2,NO2,O3,CO,PM10,PM2.5,AQI,AQI Category,Station code,District,Latitude,Longitude
2018-04-24,0.004,0.022,0.029,0.454,11.625,6.333,48.33,Good,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-04-25,0.005,0.039,0.019,0.588,41.958,26.792,78.83,Moderate,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-04-26,0.006,0.036,0.03,0.617,52.792,40.0,116.28,Unhealthy,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-04-27,0.008,0.039,0.031,0.646,70.583,54.792,172.8,Unhealthy,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-04-28,0.007,0.036,0.028,0.583,68.833,46.583,141.43,Unhealthy,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-04-29,0.008,0.032,0.032,0.617,65.333,42.625,126.31,Unhealthy,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-04-30,0.007,0.03,0.038,0.725,88.208,58.938,188.10749999999996,Unhealthy,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-05-01,0.005,0.026,0.041,0.629,98.188,58.938,188.10749999999996,Unhealthy,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-05-02,0.004,0.029,0.028,0.575,60.292,49.042,150.83,Unhealthy,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-05-03,0.005,0.022,0.04,0.488,41.333,19.292,61.33,Moderate,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-05-04,0.006,0.024,0.045,0.5,54.875,21.667,74.88,Moderate,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-05-05,0.006,0.017,0.061500000000000006,0.533,48.667,24.417,77.58,Moderate,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-05-06,0.004,0.016,0.046,0.471,17.167,13.125,63.46,Moderate,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-05-07,0.005,0.031,0.032,0.533,47.208,27.5,80.66,Moderate,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-05-08,0.004,0.016,0.046,0.404,21.917,9.833,63.46,Moderate,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-05-09,0.005,0.022,0.061500000000000006,0.454,29.0,12.958,188.10749999999996,Very unhealthy,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-05-10,0.006,0.029,0.061500000000000006,0.529,59.333,37.292,188.10749999999996,Very unhealthy,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-05-11,0.005,0.033,0.033,0.608,75.292,55.083,173.91,Unhealthy,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-05-12,0.005,0.035,0.019,0.662,38.833,29.125,84.85,Moderate,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-05-13,0.004,0.019,0.026,0.529,35.625,27.833,81.52,Moderate,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-05-14,0.005,0.028,0.035,0.65,98.188,58.938,188.10749999999996,Very unhealthy,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-05-15,0.006,0.045,0.029,0.783,93.25,58.938,188.10749999999996,Unhealthy,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-05-16,0.004,0.024,0.009,0.558,36.875,29.958,87.0,Moderate,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-05-17,0.005,0.027,0.009,0.529,20.875,18.917,58.52,Moderate,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-05-18,0.004,0.02,0.012,0.408,17.25,14.417,48.06,Good,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-05-19,0.005,0.014,0.031,0.312,14.208,9.833,51.0,Moderate,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-05-20,0.005,0.016,0.032,0.296,14.667,9.208,51.83,Moderate,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-05-21,0.005,0.025,0.031,0.438,27.792,15.958,188.10749999999996,Very unhealthy,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-05-22,0.005,0.031,0.021,0.608,46.083,58.938,188.10749999999996,Unhealthy,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-05-23,0.005,0.021,0.033,0.471,57.917,21.25,77.92,Moderate,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-05-24,0.006,0.026,0.042,0.542,98.188,35.292,188.10749999999996,Very unhealthy,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-05-25,0.007,0.037,0.04,0.625,98.188,45.833,173.16,Unhealthy,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-05-26,0.005,0.044,0.042,0.683,98.188,51.042,158.47,Unhealthy,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-05-27,0.007,0.027,0.04,0.513,75.333,34.458,98.6,Moderate,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-05-28,0.006,0.034,0.036,0.562,98.188,37.542,148.87,Unhealthy,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-05-29,0.006,0.025,0.033,0.533,51.042,58.938,188.10749999999996,Very unhealthy,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-05-30,0.005,0.024,0.028,0.513,55.75,41.958,123.76,Unhealthy,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-05-31,0.005,0.027,0.03,0.496,52.458,35.083,188.10749999999996,Very unhealthy,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-06-01,0.006,0.039,0.029,0.558,55.625,58.938,188.10749999999996,Unhealthy,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-06-02,0.008,0.031,0.035,0.504,51.667,36.625,103.39,Unhealthy,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-06-03,0.005,0.028,0.036,0.479,82.792,33.167,104.87,Unhealthy,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-06-04,0.007,0.031,0.026,0.525,48.875,34.5,98.71,Moderate,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-06-05,0.006,0.026,0.036,0.508,51.5,58.938,188.10749999999996,Very unhealthy,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-06-06,0.006,0.028,0.028,0.513,58.542,46.042,139.37,Unhealthy,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-06-07,0.005,0.031,0.023,0.508,60.75,47.125,143.5,Unhealthy,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-06-08,0.005,0.023,0.03,0.479,45.458,36.125,101.48,Unhealthy,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-06-09,0.004,0.024,0.039,0.483,50.792,35.458,188.10749999999996,Very unhealthy,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-06-10,0.004,0.015,0.033,0.383,53.958,10.5,73.96,Moderate,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-06-11,0.004,0.023,0.019,0.446,14.0,10.917,38.33,Good,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-06-12,0.004,0.024,0.021,0.45,22.708,14.625,48.75,Good,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-06-13,0.005,0.027,0.029,0.483,36.292,58.938,188.10749999999996,Unhealthy,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-06-14,0.004,0.026,0.028,0.475,98.188,32.125,183.33,Unhealthy,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-06-15,0.004,0.02,0.028,0.379,19.667,58.938,188.10749999999996,Very unhealthy,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-06-16,0.004,0.023,0.033,0.404,29.792,12.875,52.66,Moderate,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-06-17,0.005,0.03,0.037,0.562,75.208,42.667,126.47,Unhealthy,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-06-18,0.006,0.036,0.032,0.5,58.5,58.938,188.10749999999996,Unhealthy,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-06-19,0.007,0.032,0.029,0.479,52.583,58.938,188.10749999999996,Very unhealthy,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-06-20,0.005,0.022,0.034,0.458,52.75,58.938,188.10749999999996,Very unhealthy,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-06-21,0.005,0.027,0.034,0.467,52.458,36.125,101.48,Unhealthy,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-06-22,0.006,0.037,0.03,0.558,62.875,44.333,132.84,Unhealthy,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-06-23,0.007,0.028,0.042,0.517,50.208,30.083,87.32,Moderate,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-06-24,0.006,0.018,0.055,0.513,68.042,48.042,147.01,Unhealthy,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-06-25,0.006,0.042,0.04,0.533,98.188,47.125,167.67,Unhealthy,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-06-26,0.006,0.029,0.031,0.571,95.5,44.375,133.0,Unhealthy,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-06-27,0.005,0.023,0.037,0.542,36.292,29.833,86.67,Moderate,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-06-28,0.004,0.029,0.019,0.55,32.0,23.75,70.99,Moderate,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-06-29,0.005,0.027,0.038,0.488,49.958,37.917,108.32,Unhealthy,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-06-30,0.005,0.038,0.018,0.588,60.083,45.292,136.5,Unhealthy,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-07-01,0.004,0.023,0.014,0.442,16.167,11.542,38.47,Good,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-07-02,0.004,0.026,0.018,0.467,56.708,11.583,76.71,Moderate,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-07-03,0.004,0.022,0.012,0.404,43.167,11.833,63.17,Moderate,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-07-04,0.005,0.024,0.017,0.438,65.417,19.5,85.42,Moderate,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-07-05,0.004,0.023,0.017,0.442,29.25,21.125,64.22,Moderate,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-07-06,0.004,0.014,0.019,0.292,9.958,47.542,145.1,Unhealthy,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-07-07,0.004,0.015,0.026,0.296,11.917,47.292,144.14,Unhealthy,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-07-08,0.004,0.015,0.031,0.35,56.958,9.708,76.96,Moderate,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-07-09,0.004,0.02,0.008,0.421,14.708,8.625,33.33,Good,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-07-10,0.004,0.028,0.004,0.55,29.542,19.167,59.17,Moderate,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-07-11,0.005,0.022,0.007,0.496,34.875,23.25,69.7,Moderate,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-07-12,0.005,0.019,0.006,0.442,28.333,18.792,58.2,Moderate,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-07-13,0.006,0.019,0.01,0.438,25.625,16.167,51.43,Moderate,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-07-14,0.005,0.017,0.013,0.388,26.208,17.625,55.19,Moderate,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-07-15,0.006,0.017,0.019,0.404,26.125,19.333,59.6,Moderate,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-07-16,0.008,0.025,0.016,0.429,72.917,23.667,92.92,Moderate,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-07-17,0.007,0.023,0.011,0.442,37.5,28.458,83.13,Moderate,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-07-18,0.006,0.024,0.014,0.471,42.0,31.167,90.11,Moderate,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-07-19,0.005,0.023,0.015,0.454,38.708,25.708,76.04,Moderate,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-07-20,0.006,0.029,0.02,0.525,81.167,28.75,101.36,Unhealthy,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-07-21,0.008,0.03,0.03,0.529,43.667,29.75,86.46,Moderate,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-07-22,0.006,0.024,0.027,0.475,33.542,22.792,68.52,Moderate,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-07-23,0.007,0.025,0.025,0.45,37.708,22.5,67.76,Moderate,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-07-24,0.006,0.033,0.036,0.513,47.917,30.542,88.5,Moderate,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-07-25,0.005,0.019,0.022,0.496,36.75,21.583,65.4,Moderate,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-07-26,0.005,0.023,0.022,0.475,42.708,28.958,84.42,Moderate,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-07-27,0.004,0.028,0.021,0.55,50.625,34.542,98.82,Moderate,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-07-28,0.004,0.031,0.014,0.538,42.708,31.083,89.9,Moderate,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-07-29,0.004,0.017,0.022,0.433,21.458,56.083,177.73,Unhealthy,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-07-30,0.004,0.017,0.024,0.421,15.042,8.583,40.0,Good,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-07-31,0.004,0.023,0.034,0.5,25.167,15.292,188.10749999999996,Very unhealthy,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-08-01,0.004,0.028,0.041,0.562,84.708,58.938,188.10749999999996,Very unhealthy,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-08-02,0.006,0.025,0.061500000000000006,0.525,50.833,33.75,96.78,Moderate,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-08-03,0.005,0.024,0.057,0.542,55.375,37.125,105.3,Unhealthy,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-08-04,0.005,0.017,0.035,0.421,35.5,21.042,64.0,Moderate,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-08-05,0.004,0.013,0.026,0.454,33.25,19.208,59.27,Moderate,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-08-06,0.004,0.02,0.021,0.492,41.333,25.625,75.82,Moderate,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-08-07,0.004,0.021,0.026,0.496,64.75,15.5,188.10749999999996,Very unhealthy,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-08-08,0.004,0.017,0.019,0.462,31.5,58.792,188.08,Unhealthy,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-08-09,0.004,0.02,0.017,0.492,32.167,20.792,63.36,Moderate,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-08-10,0.004,0.018,0.026,0.483,20.958,14.0,46.67,Good,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-08-11,0.004,0.015,0.039,0.425,19.292,10.042,57.64,Moderate,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-08-12,0.004,0.012,0.046,0.417,21.208,53.792,168.97,Unhealthy,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-08-13,0.004,0.018,0.023,0.488,41.792,26.292,77.54,Moderate,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-08-14,0.005,0.019,0.023,0.446,35.208,20.542,62.71,Moderate,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-08-15,0.004,0.016,0.041,0.45,36.0,24.167,72.06,Moderate,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-08-16,0.004,0.011,0.031,0.35,20.25,11.208,51.0,Moderate,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-08-17,0.004,0.011,0.039,0.333,21.333,47.542,145.1,Unhealthy,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-08-18,0.005,0.013,0.041,0.367,24.958,10.667,59.31,Moderate,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-08-19,0.004,0.013,0.055,0.429,35.917,17.875,70.93,Moderate,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-08-20,0.005,0.014,0.05,0.513,95.958,30.375,133.3,Unhealthy,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-08-21,0.005,0.014,0.032,0.483,94.0,17.167,129.07,Unhealthy,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-08-22,0.004,0.016,0.036,0.454,34.375,19.958,61.21,Moderate,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-08-23,0.004,0.011,0.015,0.421,19.375,10.833,36.11,Good,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-08-24,0.004,0.013,0.021,0.442,17.292,10.083,35.0,Good,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-08-25,0.005,0.015,0.046,0.4,33.083,19.0,63.46,Moderate,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-08-26,0.004,0.018,0.04,0.396,26.542,16.542,58.47,Moderate,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-08-27,0.004,0.022,0.021,0.483,16.333,9.542,36.67,Good,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-08-28,0.004,0.02,0.008,0.517,15.5,50.875,157.83,Unhealthy,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-08-29,0.004,0.016,0.01,0.421,20.042,12.875,42.92,Good,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-08-30,0.004,0.02,0.031,0.446,40.042,58.938,188.10749999999996,Unhealthy,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-08-31,0.005,0.024,0.033,0.396,33.292,21.167,64.33,Moderate,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-09-01,0.004,0.019,0.031,0.371,25.292,16.292,51.75,Moderate,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-09-02,0.004,0.014,0.042,0.333,20.333,11.125,60.14,Moderate,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-09-03,0.004,0.022,0.021,0.425,26.167,16.542,52.4,Moderate,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-09-04,0.004,0.019,0.03,0.404,27.875,17.042,53.69,Moderate,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-09-05,0.005,0.018,0.048,0.404,40.333,17.958,65.12,Moderate,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-09-06,0.005,0.019,0.058,0.504,57.333,31.0,89.68,Moderate,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-09-07,0.005,0.018,0.046,0.408,36.625,19.042,63.46,Moderate,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-09-08,0.005,0.02,0.033,0.438,34.708,15.583,188.10749999999996,Very unhealthy,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-09-09,0.004,0.016,0.04,0.446,31.375,15.458,188.10749999999996,Very unhealthy,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-09-10,0.004,0.014,0.038,0.354,18.875,8.042,56.81,Moderate,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-09-11,0.004,0.015,0.034,0.346,18.917,8.875,53.49,Moderate,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-09-12,0.004,0.018,0.038,0.392,26.042,53.042,166.11,Unhealthy,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-09-13,0.004,0.02,0.025,0.442,68.417,14.25,88.42,Moderate,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-09-14,0.004,0.019,0.022,0.425,25.75,15.042,188.10749999999996,Very unhealthy,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-09-15,0.004,0.019,0.021,0.45,63.375,55.792,176.62,Unhealthy,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-09-16,0.005,0.016,0.036,0.521,94.958,40.417,131.14,Unhealthy,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-09-17,0.004,0.018,0.036,0.483,41.333,58.938,188.10749999999996,Unhealthy,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-09-18,0.005,0.025,0.027,0.525,53.292,24.5,73.29,Moderate,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-09-19,0.005,0.026,0.023,0.554,53.333,26.042,76.9,Moderate,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-09-20,0.004,0.016,0.035,0.417,22.25,13.167,54.32,Moderate,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-09-21,0.004,0.016,0.025,0.471,15.375,7.667,41.67,Good,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-09-22,0.005,0.017,0.03,0.471,49.917,19.667,69.92,Moderate,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-09-23,0.005,0.015,0.035,0.475,40.833,13.542,60.83,Moderate,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-09-24,0.005,0.011,0.035,0.4,21.708,8.458,54.32,Moderate,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-09-25,0.004,0.012,0.029,0.425,21.583,7.708,48.33,Good,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-09-26,0.004,0.01,0.038,0.392,13.042,6.833,56.81,Moderate,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-09-27,0.004,0.012,0.034,0.396,13.833,6.125,53.49,Moderate,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-09-28,0.004,0.016,0.02,0.462,22.333,8.792,37.22,Good,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-09-29,0.004,0.018,0.021,0.492,27.083,11.583,45.14,Good,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-09-30,0.004,0.014,0.027,0.446,74.792,15.208,188.10749999999996,Very unhealthy,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-10-01,0.004,0.012,0.031,0.475,26.417,10.917,51.0,Moderate,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-10-02,0.004,0.017,0.023,0.604,77.292,18.042,97.29,Moderate,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-10-03,0.005,0.02,0.022,0.575,37.792,19.5,60.03,Moderate,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-10-04,0.004,0.016,0.027,0.517,26.167,14.0,46.67,Good,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-10-05,0.004,0.015,0.029,0.479,14.333,8.417,48.33,Good,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-10-06,0.004,0.014,0.03,0.496,11.208,6.042,50.0,Good,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-10-07,0.005,0.015,0.026,0.488,38.667,16.583,58.67,Moderate,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-10-08,0.005,0.019,0.018,0.496,33.833,12.917,53.83,Moderate,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-10-09,0.004,0.019,0.015,0.604,34.75,15.0,54.75,Moderate,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-10-10,0.004,0.012,0.024,0.496,27.917,14.875,49.58,Good,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-10-11,0.005,0.014,0.016,0.425,66.25,10.625,86.25,Moderate,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-10-12,0.004,0.017,0.014,0.525,33.417,16.083,53.42,Moderate,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-10-13,0.005,0.022,0.014,0.671,53.958,33.042,94.95,Moderate,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-10-14,0.005,0.019,0.024,0.658,50.958,31.958,92.15,Moderate,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-10-15,0.005,0.027,0.028,0.763,98.188,55.75,188.10749999999996,Unhealthy,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-10-16,0.005,0.035,0.017,0.654,63.542,32.708,94.09,Moderate,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-10-17,0.005,0.028,0.017,0.604,48.458,22.833,68.62,Moderate,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-10-18,0.004,0.023,0.014,0.538,25.708,12.25,42.85,Good,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-10-19,0.005,0.026,0.016,0.571,29.292,13.125,48.82,Good,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-10-20,0.005,0.034,0.014,0.658,92.167,58.938,188.10749999999996,Unhealthy,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-10-21,0.005,0.035,0.02,0.729,55.167,32.167,92.69,Moderate,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-10-22,0.006,0.046,0.018,0.821,76.417,49.542,152.74,Unhealthy,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-10-23,0.005,0.039,0.018,0.788,74.208,58.938,188.10749999999996,Very unhealthy,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-10-24,0.005,0.033,0.016,0.621,56.125,25.042,76.12,Moderate,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-10-25,0.005,0.037,0.013,0.717,59.583,30.333,87.96,Moderate,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-10-26,0.004,0.035,0.015,0.654,50.167,28.0,81.95,Moderate,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-10-27,0.005,0.015,0.022,0.333,33.917,49.958,154.33,Unhealthy,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-10-28,0.004,0.025,0.014,0.446,24.417,12.75,42.5,Good,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-10-29,0.004,0.021,0.016,0.404,25.792,12.042,42.99,Good,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-10-30,0.005,0.019,0.014,0.383,29.583,14.792,49.31,Good,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-10-31,0.005,0.022,0.015,0.454,32.208,16.833,53.15,Moderate,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-11-01,0.005,0.031,0.011,0.692,82.917,58.938,188.10749999999996,Unhealthy,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-11-02,0.005,0.04,0.01,0.779,47.917,37.792,107.85,Unhealthy,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-11-03,0.005,0.047,0.011,0.8,60.542,51.75,161.17,Unhealthy,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-11-04,0.005,0.034,0.02,0.721,46.208,41.583,122.33,Unhealthy,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-11-05,0.005,0.042,0.012,0.796,63.917,56.208,178.2,Unhealthy,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-11-06,0.005,0.048,0.008,0.9,98.188,58.938,188.10749999999996,Very unhealthy,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-11-07,0.004,0.036,0.009,0.688,64.792,45.917,138.89,Unhealthy,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-11-08,0.004,0.024,0.016,0.513,17.167,6.875,40.0,Good,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-11-09,0.005,0.021,0.03,0.529,47.25,58.938,188.10749999999996,Unhealthy,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-11-10,0.006,0.034,0.02,0.642,75.917,44.833,134.75,Unhealthy,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-11-11,0.005,0.032,0.01,0.688,65.042,38.75,111.51,Unhealthy,119,Yeongdeungpo-gu,37.5250065,126.8973705
2018-11-12,0.005,0.031,0.012,0.662,36.083,17.0,56.08,Moderate,119,Yeongdeungpo-gu,37.5250065,126.8973705
